"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.11132472 0.         0.0658688
 0.03842272 0.18225499 0.10886439 0.26920292 0.         0.14438285
 0.00405011 0.         0.00859158 0.01921136 0.16200443 0.14088332
 0.1603762  0.         0.00810022 0.00405011 0.         0.06873266
 0.14088332 0.2268062  0.         0.00286386 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.12987884 0.00905632 0.08591582
 0.04482651 0.27540753 0.15369089 0.15464848 0.         0.15653318
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.0143193
 0.03201894 0.12960355 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04821938 0.         0.09164354
 0.16649847 0.19845543 0.0218639  0.04868563 0.         0.03946192
 0.33950739 0.         0.3150247  0.01921136 0.0769521  0.04482651
 0.06873266 0.         0.09380979 0.00640379 0.         0.15751235
 0.10886439 0.04860133 0.         0.         0.         0.00405011
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.31870625 0.         0.12314601 0.         0.02025055 0.00905632
 0.02577475 0.         0.16501535 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",5
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04629877 0.         0.07246905
 0.01543293 0.00976064 0.         0.         0.         0.
 0.07432848 0.         0.06211633 0.03858231 0.03904256 0.03086585
 0.37614887 0.         0.00976064 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.32217577 0.         0.23466167
 0.02314939 0.02928192 0.         0.02415635 0.         0.13130839
 0.01464096 0.         0.         0.         0.01952128 0.08036089
 0.14148718 0.         0.01464096 0.         0.         0.02070544
 0.04629877 0.3904256  0.03086585 0.01380363 0.         0.
 0.08125298 0.         0.10352721 0.11574694 0.29769949 0.02314939
 0.05866542 0.         0.06786423 0.06832447 0.01091273 0.10352721
 0.20062802 0.28305853 0.12985592 0.1000763  0.         0.05856383
 0.0768329  0.         0.13113447 0.10351027 0.12688831 0.11442301
 0.13803628 0.         0.09068189 0.0174771  0.         0.12078174
 0.17615471 0.20497342 0.02314939 0.03795998 0.         0.03699838
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.00690181 0.         0.00976064 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",1
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02699526 0.         0.01112238
 0.02195664 0.05033413 0.02487039 0.29585523 0.         0.04557388
 0.00629177 0.         0.         0.         0.         0.04974078
 0.17350907 0.         0.00943765 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.04140699 0.         0.03336713 0.01989631 0.02202118 0.01698256
 0.01112238 0.         0.00314588 0.13314811 0.         0.05561188
 0.03481855 0.39323539 0.27563461 0.20465172 0.         0.19708678
 0.03145883 0.         0.00444895 0.         0.04404236 0.13927418
 0.14014195 0.         0.07754322 0.         0.         0.0177958
 0.03979262 0.24537889 0.01492223 0.00667343 0.         0.
 0.02384938 0.         0.00222448 0.         0.00314588 0.01200849
 0.05783636 0.         0.00497408 0.06657405 0.         0.12901957
 0.21594567 0.39008951 0.07958525 0.06450978 0.         0.08727755
 0.01258353 0.         0.         0.         0.00629177 0.03481855
 0.0266937  0.         0.01755761 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.148498   0.         0.17573355
 0.0447667  0.03145883 0.00703441 0.01557133 0.         0.04901644
 0.01572942 0.00703441 0.11789719 0.22383351 0.0755012  0.
 0.00222448 0.         0.02202118 0.         0.         0.03781608
 0.08455933 0.20762829 0.         0.         0.         0.        ]",5
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.07348138 0.         0.33233992
 0.09062618 0.01146341 0.07250094 0.04323121 0.         0.02292681
 0.         0.         0.         0.         0.24455265 0.10875141
 0.04863511 0.         0.         0.         0.         0.0216156
 0.04833396 0.29040627 0.02416698 0.0108078  0.         0.
 0.22756696 0.         0.15401118 0.01812523 0.         0.
 0.0216156  0.         0.19735823 0.00382114 0.         0.0162117
 0.01812523 0.         0.         0.         0.         0.00382114
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.02431755
 0.05437571 0.05349589 0.         0.         0.         0.
 0.09134689 0.         0.01350975 0.         0.03439022 0.01208349
 0.04593316 0.         0.12759736 0.09898916 0.         0.24317555
 0.31063156 0.37829238 0.1197983  0.11618387 0.         0.10281029
 0.06878043 0.00854432 0.29991652 0.24771155 0.06878043 0.03020873
 0.0216156  0.         0.07864331 0.         0.         0.06754876
 0.16312711 0.06113816 0.         0.         0.         0.00382114
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00382114 0.         0.01891365
 0.06292003 0.01528454 0.00604175 0.0108078  0.         0.02798812
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0
"[0.15981217 0.         0.0529667  0.         0.01872656 0.
 0.         0.         0.05617967 0.02340819 0.         0.
 0.         0.09363278 0.04441393 0.11255423 0.         0.04017379
 0.21099198 0.         0.19862511 0.11103482 0.46348225 0.09623017
 0.07613963 0.         0.17277914 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00740232 0.         0.02979377
 0.00740232 0.01872656 0.00740232 0.00331042 0.         0.
 0.23667935 0.         0.13903759 0.03267543 0.14981245 0.14371024
 0.08607088 0.         0.08502923 0.00740232 0.         0.01655209
 0.         0.00936328 0.         0.02648335 0.         0.11387879
 0.17537652 0.         0.17214178 0.06228471 0.03745311 0.15544874
 0.13903759 0.         0.06630267 0.29209929 0.         0.10262298
 0.02833925 0.12172261 0.16285106 0.11917507 0.         0.25976932
 0.01872656 0.         0.         0.         0.29026163 0.11843714
 0.0529667  0.         0.02612888 0.         0.         0.01986251
 0.01046846 0.01872656 0.01480464 0.00331042 0.         0.02144724
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",2
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03700547 0.         0.03861515
 0.         0.00780144 0.         0.         0.         0.
 0.01170216 0.         0.06068095 0.0580629  0.00780144 0.11973869
 0.12687835 0.         0.00780144 0.00390072 0.         0.03861515
 0.07401094 0.13262445 0.         0.         0.         0.00390072
 0.14749161 0.00872227 0.08274675 0.12590626 0.46418561 0.10740353
 0.110329   0.         0.10885228 0.0945154  0.         0.08550498
 0.07039806 0.24574531 0.12951914 0.08550498 0.         0.1033177
 0.01170216 0.         0.         0.         0.         0.10740353
 0.04964805 0.         0.01170216 0.00390072 0.         0.110329
 0.04934063 0.05461007 0.00616758 0.00275822 0.         0.00390072
 0.01786974 0.         0.00275822 0.         0.13652517 0.12335157
 0.10481255 0.         0.01396902 0.07311281 0.01744455 0.0882632
 0.11973869 0.28865322 0.19524613 0.36684391 0.         0.06757823
 0.01560288 0.         0.02758225 0.04317305 0.23014243 0.08017852
 0.07447207 0.         0.03573947 0.06921209 0.00872227 0.06895562
 0.01233516 0.16383021 0.15313127 0.15721882 0.         0.05750993
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",2
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05737483 0.         0.06199134
 0.04950602 0.21917248 0.10601324 0.22361161 0.         0.07353811
 0.00939311 0.         0.06199134 0.04165542 0.13776556 0.06435782
 0.08634508 0.         0.01252414 0.17009211 0.00700121 0.11734074
 0.01980241 0.03757243 0.04660602 0.19040197 0.         0.30951232
 0.01616327 0.         0.03985157 0.03175422 0.00939311 0.01980241
 0.01992579 0.         0.02242535 0.03131035 0.         0.1217687
 0.18522287 0.16907591 0.07920963 0.06199134 0.         0.06312881
 0.0487851  0.         0.03099567 0.0148518  0.0532276  0.01195181
 0.01771181 0.         0.05999777 0.28002155 0.00700121 0.23689547
 0.01195181 0.02504828 0.         0.02656771 0.         0.17918994
 0.06334162 0.00700121 0.01771181 0.0099012  0.02817932 0.00700121
 0.00221398 0.         0.02817932 0.05940722 0.         0.10848484
 0.11881444 0.16907591 0.         0.         0.         0.
 0.17830411 0.         0.50921456 0.02970361 0.05009657 0.03960481
 0.05092146 0.         0.07252191 0.04091628 0.         0.04427953
 0.         0.00626207 0.         0.         0.         0.00626207
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05707955 0.         0.02878169
 0.0148518  0.00626207 0.0049506  0.01992579 0.         0.02555638
 0.02111388 0.         0.07306122 0.03670482 0.00626207 0.
 0.01106988 0.         0.02111388 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",5
"[0.06231173 0.         0.06591923 0.06047175 0.04780712 0.0491333
 0.05239734 0.         0.06470208 0.12446098 0.         0.08451184
 0.01511794 0.13625028 0.19966421 0.17409439 0.         0.12546221
 0.07403808 0.         0.31776452 0.09070762 0.04780712 0.0491333
 0.07268018 0.         0.05714312 0.01951075 0.         0.02366331
 0.0491333  0.1242985  0.01668345 0.07775089 0.         0.01334091
 0.02606849 0.         0.12169705 0.09448711 0.06453961 0.01133845
 0.01014142 0.         0.01233968 0.33051901 0.005345   0.09972397
 0.07558969 0.10995637 0.08093468 0.17578463 0.         0.24830862
 0.07048402 0.         0.01014142 0.         0.         0.
 0.00338047 0.         0.10795391 0.00956142 0.         0.
 0.         0.03585534 0.05825778 0.12676776 0.         0.03185043
 0.17398218 0.         0.14536036 0.09227313 0.1242985  0.02802191
 0.04394615 0.         0.13163205 0.23241488 0.005345   0.07437042
 0.08314865 0.22230309 0.0825002  0.10648491 0.         0.29866858
 0.07226105 0.005345   0.03718521 0.02046294 0.00478071 0.00377948
 0.07606066 0.         0.12817751 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.10117075 0.         0.06929971 0.03401536 0.05258783 0.04535381
 0.08451184 0.         0.09160932 0.02051198 0.005345   0.04056568
 0.01133845 0.03585534 0.01511794 0.03549497 0.         0.0519745 ]",3
"[0.01318401 0.         0.         0.         0.08789337 0.28777
 0.13362249 0.         0.00878934 0.00439467 0.         0.
 0.         0.04394668 0.12507446 0.06215    0.         0.00439467
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.02486
 0.00694858 0.29004812 0.02084574 0.0093225  0.         0.
 0.19734564 0.         0.12119249 0.13202304 0.37354681 0.07643439
 0.08700999 0.         0.20684813 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01318401 0.         0.         0.         0.08789337 0.27099466
 0.15848249 0.         0.01318401 0.04465984 0.         0.031075
 0.00694858 0.04834135 0.11812587 0.12119249 0.         0.08635133
 0.12120996 0.         0.0279675  0.02372394 0.35596814 0.1806631
 0.11497749 0.         0.13071245 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01318401 0.         0.
 0.         0.07910403 0.29759677 0.12429999 0.         0.00439467
 0.10873911 0.         0.0093225  0.00982678 0.0834987  0.11812587
 0.07458    0.         0.12263627 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",4
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.05318765 0.         0.02834064
 0.01442428 0.01068793 0.         0.04723441 0.         0.0616372
 0.06921954 0.         0.00944688 0.         0.01335991 0.10984412
 0.3268621  0.         0.16483654 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.03405018 0.         0.06046004 0.11829367 0.13359908 0.00844955
 0.01133626 0.         0.03249738 0.01870387 0.         0.06990692
 0.0802707  0.35270157 0.05492206 0.03400877 0.         0.02025666
 0.01112153 0.         0.02267252 0.01267432 0.00534396 0.
 0.00188938 0.         0.01112153 0.         0.         0.01511501
 0.03379819 0.18169475 0.01267432 0.05857067 0.         0.00267198
 0.10034575 0.         0.11336258 0.08872025 0.21910251 0.02039901
 0.02834064 0.         0.08146026 0.19603312 0.0179242  0.14926073
 0.18094041 0.21643051 0.0439977  0.05857067 0.         0.13869106
 0.04181414 0.         0.23050391 0.11086923 0.03473576 0.00844955
 0.00377875 0.         0.01870387 0.05343963 0.         0.
 0.         0.22177449 0.02287383 0.04156628 0.         0.07990747
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.19682996 0.00597473 0.44022469
 0.06337161 0.02137585 0.         0.01511501 0.         0.05232044
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",5
"[0.         0.         0.00341039 0.00762587 0.         0.
 0.         0.         0.         0.08075391 0.         0.07502865
 0.06863284 0.33278869 0.16776916 0.13641573 0.         0.1181006
 0.03252366 0.         0.13982612 0.04575523 0.29902754 0.04575523
 0.02046236 0.         0.00482302 0.04340722 0.01078461 0.19098202
 0.18302091 0.05787629 0.         0.00341039 0.         0.04823024
 0.18236526 0.01078461 0.07502865 0.07625871 0.06269932 0.08704333
 0.07843904 0.         0.17395672 0.03376117 0.         0.01364157
 0.03366222 0.         0.02287761 0.04433512 0.         0.04621007
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.11204006 0.         0.28647305
 0.09151045 0.08681444 0.00762587 0.03751433 0.         0.06752234
 0.0795164  0.         0.07161826 0.09151045 0.06269932 0.0533811
 0.08525983 0.         0.06628484 0.08994512 0.01078461 0.11936377
 0.01525174 0.25079727 0.05653984 0.07843904 0.         0.07671355
 0.23763952 0.01078461 0.24213792 0.06100697 0.0192921  0.
 0.00341039 0.         0.0192921  0.06100697 0.         0.09549101
 0.01525174 0.00482302 0.         0.         0.         0.02411512
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.17877974 0.         0.11595337
 0.08704333 0.05305327 0.00762587 0.04433512 0.         0.15309928
 0.02972082 0.         0.18416124 0.11754681 0.01446907 0.
 0.         0.         0.0192921  0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",5
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.18363427 0.         0.09389496
 0.04082468 0.03688542 0.04665678 0.03129832 0.         0.06853732
 0.         0.         0.01043277 0.02332839 0.28032921 0.04665678
 0.02086555 0.         0.         0.         0.         0.07302941
 0.16329872 0.16229586 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.41985456 0.         0.15127521
 0.01407993 0.05532813 0.03740832 0.02608193 0.         0.20037842
 0.04854962 0.00824783 0.02869013 0.00824783 0.00737708 0.0058321
 0.03129832 0.         0.0617588  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.24000595 0.         0.05738025
 0.03499258 0.12909898 0.08064874 0.26864391 0.         0.40878893
 0.08294364 0.         0.02869013 0.01166419 0.01475417 0.01166419
 0.01825735 0.         0.11030842 0.12556401 0.         0.20343907
 0.11564131 0.0959021  0.         0.00260819 0.         0.02213125
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02950834 0.         0.00260819
 0.0058321  0.01475417 0.04907251 0.12519328 0.         0.18114286
 0.09117    0.         0.22430461 0.10397712 0.08114793 0.
 0.         0.         0.00368854 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02006056 0.04485677 0.25848143 0.
 0.         0.         0.         0.01444072 0.         0.05126587
 0.07476128 0.3246779  0.10673027 0.06463958 0.         0.01444072
 0.06641073 0.00704856 0.08692908 0.06393798 0.38772217 0.07184167
 0.06686852 0.         0.06406732 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.00630443 0.         0.         0.         0.03782655 0.06479311
 0.03789216 0.         0.00630443 0.12996651 0.         0.09807384
 0.09092289 0.43185312 0.10673027 0.07801328 0.         0.11450272
 0.10504608 0.         0.16940027 0.20847647 0.39402657 0.07889023
 0.07801328 0.         0.16148864 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.00315221 0.         0.         0.         0.09456638 0.07974537
 0.04012112 0.         0.00315221 0.         0.         0.01783161
 0.03987269 0.25217701 0.00996817 0.0044579  0.         0.
 0.         0.         0.02228951 0.03196899 0.0252177  0.
 0.         0.         0.02074515 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",4
"[0.0305527  0.         0.11536612 0.02303272 0.00582687 0.
 0.         0.         0.00291343 0.01334685 0.         0.06592349
 0.1151636  0.12236425 0.01842618 0.00824044 0.         0.00582687
 0.05413493 0.         0.07622404 0.0829178  0.25638223 0.06830781
 0.08240437 0.         0.10724757 0.07256111 0.         0.01030055
 0.         0.00582687 0.03685235 0.03296175 0.         0.07886076
 0.02500059 0.         0.15862841 0.12167824 0.01748061 0.
 0.00206011 0.         0.02500059 0.22953509 0.00651464 0.11948634
 0.04336699 0.23016132 0.07291435 0.1565683  0.         0.18421719
 0.10047513 0.         0.12154644 0.1170717  0.60599436 0.14661906
 0.08240437 0.         0.11917606 0.0796083  0.00651464 0.05562295
 0.00921309 0.14275829 0.07831125 0.06386339 0.         0.08590796
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.10968822 0.00651464 0.09064481
 0.08752434 0.05826869 0.00460654 0.00618033 0.         0.02039404
 0.04972642 0.         0.04738251 0.         0.00582687 0.
 0.00412022 0.         0.09078925 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01648087 0.03685235 0.21559415 0.01842618
 0.01442076 0.         0.         0.         0.         0.05150273
 0.1151636  0.03496121 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",2
"[0.03312412 0.         0.03888558 0.         0.00523738 0.
 0.         0.         0.         0.03726463 0.         0.12036013
 0.01656206 0.11784111 0.04968617 0.02222033 0.         0.00261869
 0.         0.         0.02777541 0.06210772 0.17283363 0.00828103
 0.00370339 0.         0.         0.33774222 0.         0.07962286
 0.06382277 0.13879064 0.05382669 0.12406352 0.         0.40940583
 0.18791393 0.         0.11110166 0.         0.01047477 0.
 0.00740678 0.         0.0636985  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02593995 0.         0.08888133 0.03726463 0.08641681 0.00828103
 0.00370339 0.         0.00261869 0.36141947 0.00585557 0.15739402
 0.04726072 0.19116446 0.05311629 0.05555083 0.         0.24920063
 0.09427289 0.         0.         0.         0.03928037 0.00414051
 0.066661   0.         0.2169665  0.20624476 0.00585557 0.13332199
 0.03897969 0.0890355  0.0289836  0.04629236 0.         0.09774149
 0.07976664 0.         0.06851269 0.00828103 0.00523738 0.
 0.         0.         0.00785607 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.25033758 0.01171114 0.13332199
 0.02241763 0.0288056  0.00999609 0.04258897 0.         0.17081788
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0
"[0.04897153 0.         0.03142613 0.01081092 0.01709356 0.01081092
 0.05560007 0.         0.06320116 0.02051227 0.         0.
 0.         0.03418712 0.15359185 0.44963539 0.         0.02448577
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.04109571
 0.0918928  0.10256137 0.         0.         0.         0.
 0.08856412 0.         0.06768705 0.10270372 0.35212736 0.04324367
 0.03142613 0.         0.08999608 0.03418712 0.         0.01208697
 0.01081092 0.17435432 0.07567642 0.17163501 0.         0.11074073
 0.         0.         0.01692176 0.03783821 0.28717183 0.00540546
 0.00241739 0.         0.         0.         0.         0.01933916
 0.04324367 0.06837425 0.         0.         0.         0.
 0.07886276 0.         0.07010444 0.11351463 0.27691569 0.02926631
 0.03384352 0.         0.0660651  0.04102455 0.00764447 0.08219142
 0.13513646 0.17093561 0.04864913 0.04834789 0.         0.05867289
 0.         0.         0.08460881 0.         0.         0.
 0.         0.         0.         0.01621638 0.         0.18130459
 0.129731   0.11965493 0.         0.         0.         0.00341871
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.14405067 0.         0.07493923
 0.09413181 0.07521168 0.03150532 0.06768705 0.         0.11702338
 0.0230538  0.         0.29008734 0.15583087 0.01025614 0.
 0.         0.         0.01367485 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",3
"[0.10635242 0.01885128 0.13114856 0.06664934 0.1306735  0.01332987
 0.0119226  0.         0.05901384 0.39680883 0.         0.04172908
 0.         0.         0.         0.         0.         0.30349975
 0.00843055 0.         0.         0.         0.         0.03332467
 0.01490325 0.         0.01509548 0.00843055 0.         0.03278714
 0.05331947 0.09273603 0.01332987 0.00894195 0.         0.0168611
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.3213314  0.         0.02682584
 0.         0.         0.         0.02980649 0.         0.32799635
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.05663233
 0.06664934 0.24448593 0.0399896  0.01788389 0.         0.00421527
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.16576379 0.         0.04470973
 0.04941524 0.07165966 0.03608538 0.09836142 0.         0.32082289
 0.08840975 0.         0.47094255 0.09606978 0.07165966 0.
 0.         0.         0.00843055 0.00421527 0.         0.05365168
 0.00666493 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.39759135 0.01526913 0.31626833
 0.         0.05121423 0.00539845 0.0506995  0.         0.18547936
 0.03072854 0.         0.         0.         0.03072854 0.17275053
 0.2221121  0.         0.03954128 0.06597949 0.         0.02897114
 0.01303302 0.27655685 0.06478145 0.03862819 0.         0.0531984
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.24597047 0.         0.05552803
 0.         0.00682856 0.         0.02414262 0.         0.19738439
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04493973 0.         0.02414262
 0.00539845 0.03414282 0.00539845 0.00241426 0.         0.03414282
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.17754267 0.         0.00241426
 0.00539845 0.00682856 0.00539845 0.06035655 0.         0.30710558
 0.01365713 0.         0.20038375 0.08637526 0.         0.
 0.         0.         0.01365713 0.04803202 0.         0.2607403
 0.08861138 0.08877134 0.         0.         0.         0.01365713
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.15355279 0.01526913 0.1593413
 0.04765986 0.06145708 0.02382993 0.13278442 0.         0.2172261
 0.02048569 0.         0.16175556 0.09717217 0.         0.
 0.         0.         0.02048569 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.08325597 0.186166   0.27829862 0.01692418
 0.00756872 0.         0.         0.01605569 0.         0.18543375
 0.21155228 0.19266828 0.03384837 0.01513745 0.         0.01605569
 0.03211138 0.         0.         0.         0.07492655 0.34694575
 0.25355227 0.         0.02675948 0.06422276 0.         0.
 0.         0.         0.         0.04919671 0.         0.09807113
 0.         0.         0.02649054 0.05923464 0.07492655 0.05077255
 0.02270617 0.         0.         0.         0.         0.
 0.         0.01070379 0.00846209 0.00378436 0.         0.
 0.41369209 0.0119672  0.18543375 0.00846209 0.10168603 0.01692418
 0.01135309 0.         0.28900241 0.02140759 0.         0.01135309
 0.         0.01070379 0.         0.00378436 0.         0.03211138
 0.01605569 0.         0.1400214  0.23198157 0.03211138 0.
 0.         0.         0.02140759 0.         0.         0.
 0.         0.31041    0.16077974 0.07190288 0.         0.
 0.09271923 0.0119672  0.06433416 0.00846209 0.12844553 0.05077255
 0.02649054 0.         0.06422276 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",1
"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.06238068 0.         0.03050529
 0.03100541 0.15295444 0.01860325 0.01941246 0.         0.06630259
 0.01176573 0.         0.00277321 0.00620108 0.07843818 0.15502705
 0.56850772 0.         0.09237979 0.         0.         0.01109283
 0.02480433 0.02353145 0.08681515 0.03882491 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.19207026 0.         0.07210342
 0.05580974 0.24315835 0.10178589 0.10538192 0.         0.19307655
 0.01568764 0.         0.00831963 0.         0.05882863 0.0682119
 0.04714454 0.         0.04997852 0.01568764 0.         0.04159812
 0.0682119  0.07843818 0.03100541 0.07487662 0.         0.01568764
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.07250368 0.         0.14975325
 0.21703788 0.27845553 0.08681515 0.07210342 0.         0.06174425
 0.07743188 0.         0.12202117 0.08681515 0.07451627 0.01240216
 0.0332785  0.         0.0712308  0.00392191 0.         0.08874266
 0.14882597 0.11765726 0.         0.         0.         0.00392191
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.12248219 0.         0.133114   0.08061407 0.18432971 0.02117182
 0.00831962 0.         0.06895162 0.05289413 0.00876965 0.17471212
 0.16999779 0.05098481 0.         0.00277321 0.         0.03137527]",5
"[0.         0.         0.03672644 0.08212282 0.28330385 0.
 0.         0.         0.         0.         0.         0.
 0.         0.27386037 0.08212282 0.03672644 0.         0.
 0.         0.         0.00333877 0.00746571 0.01888692 0.00746571
 0.00333877 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00333877 0.00746571 0.07554769 0.
 0.         0.         0.         0.         0.         0.
 0.         0.08499115 0.00746571 0.00333877 0.         0.
 0.03107436 0.         0.05008151 0.05225998 0.51466863 0.29116275
 0.15024455 0.         0.03107436 0.09992257 0.01055811 0.04674275
 0.         0.         0.02986285 0.05008151 0.         0.12704144
 0.00944346 0.         0.01335507 0.02986285 0.1699823  0.08212282
 0.05342028 0.         0.00472173 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.20928861 0.         0.04006521 0.00746571 0.20303441 0.11945138
 0.08346919 0.         0.23168574 0.13571867 0.         0.0100163
 0.01055811 0.08026942 0.07465712 0.1035018  0.         0.15339407
 0.00472173 0.         0.         0.         0.         0.07465712
 0.17695468 0.         0.00944346 0.07235842 0.         0.06009782
 0.03732856 0.12748672 0.20903992 0.09348549 0.         0.
 0.06687046 0.         0.07679165 0.05535238 0.01416519 0.
 0.         0.         0.08971288 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",2
